주소,건물명_x,lat,lng
서울특별시 마포구 연남동 573,코오롱,37.5627107408645,126.921856968358
서울특별시 성북구 삼선동3가 21-4,유니아테라스,37.5877433026298,127.01343302608
서울특별시 도봉구 도봉동 641,서원,37.6752145916118,127.048764988623
서울특별시 은평구 진관동 14,은평뉴타운상림마을(롯데캐슬A-2),37.644469386862,126.925073996113
서울특별시 영등포구 당산동 121-200,휴브리지빌딩,37.5285194959594,126.908261412358
서울특별시 노원구 공릉동 683-14,한일휴니스빌,37.6174995624988,127.074329424265
서울특별시 은평구 신사동 369,굿모닝기룡(369-0),37.5936560817341,126.907270001394
서울특별시 구로구 구로동 314,극동,37.4912427177954,126.889449615
서울특별시 노원구 중계동 364,신안동진,37.6495870762085,127.078912843722
서울특별시 영등포구 당산동3가 566,당산계룡리슈빌2단지,37.524382751721,126.898700398659
서울특별시 양천구 신월동 350-2,신안파크,37.5239737188018,126.829250021639
서울특별시 종로구 숭인동 766,종로청계힐스테이트,37.5757847596495,127.020959405051
서울특별시 금천구 독산동 711-2,금천현대,37.4629100391456,126.890423305457
서울특별시 구로구 신도림동 645,동아3,37.5093892062559,126.884700212286
서울특별시 강서구 염창동 249-11,현대2,37.5511042601915,126.873073850985
서울특별시 서초구 잠원동 49-17,신반포18(49-17),37.5200252128472,127.013347348926
서울특별시 강남구 도곡동 467-10,우성리빙텔,37.4884226678469,127.052589523324
서울특별시 성북구 종암동 127,선경(127),37.5998859630154,127.037051090224
서울특별시 종로구 창신동 601-5,MID그린(4동),37.5777618058647,127.010014641767
서울특별시 강남구 논현동 196-4,논현프라임아파트,37.5065882204399,127.028404953937
서울특별시 마포구 신공덕동 5-5,뉴마인,37.5476798074694,126.95735798884
서울특별시 성북구 정릉동 406,정릉푸르지오,37.60675665644,127.009694516589
서울특별시 금천구 시흥동 1010,벽산,37.4522125872144,126.918245309403
서울특별시 은평구 역촌동 50-24,디딤빌아파트,37.606739535111,126.910882663187
서울특별시 성북구 돈암동 633,동부센트레빌,37.6024665476727,127.025639698074
서울특별시 노원구 상계동 691,상계주공7(고층),37.6599302425054,127.0620578719
서울특별시 송파구 문정동 1,문정래미안,37.4892043157404,127.130231968818
서울특별시 금천구 시흥동 1002-1,럭키남서울아파트,37.4506553147109,126.898955300111
서울특별시 은평구 구산동 159-10,브라운스톤구산,37.6119050040364,126.908887561499
서울특별시 강서구 염창동 275-5,등마루,126.8680575,37.5498929
서울특별시 동작구 노량진동 57-1,메가스터디타워,37.512756878817,126.941700638806
서울특별시 마포구 상암동 1655,상암월드컵파크4단지,37.5779528826091,126.889887582062
서울특별시 강남구 압구정동 369-1,"현대1차(12,13,21,22,31,32,33동)",37.5336032834133,127.028325815765
서울특별시 금천구 가산동 140-36,비즈트위트바이올렛5차,37.4781685545737,126.889839590415
서울특별시 성동구 금호동4가 800,대우,37.5466437145234,127.019481520634
서울특별시 중랑구 면목동 1535,현대휴온,37.5922400860881,127.078706865845
서울특별시 마포구 성산동 255-11,유안,37.5598885063938,126.909086076591
서울특별시 성동구 성수동2가 712,청구강변1,37.535250573518,127.054546043422
서울특별시 강남구 대치동 316,은마,37.4996157705058,127.065915414443
서울특별시 구로구 구로동 23,우성(23),37.504269711314,126.888945906153
서울특별시 영등포구 당산동6가 336-4,유탑유블레스,37.5356775196102,126.90135824933
서울특별시 도봉구 방학동 271-1,신동아아파트1,37.6612170251846,127.026150172257
서울특별시 종로구 연건동 195-10,이화에수풀,37.5754639597614,127.0018417101
서울특별시 강남구 삼성동 144-14,채널리저브,37.5079854660981,127.055223583203
서울특별시 강서구 가양동 448,강나루2현대,37.5612173066572,126.855651002503
서울특별시 구로구 오류동 150-42,길훈,37.4903358086213,126.843831873041
서울특별시 노원구 중계동 505,경남,37.6391399283859,127.06381950095
서울특별시 구로구 신도림동 290,미성,37.5062634637578,126.876348360484
서울특별시 노원구 상계동 647,상계주공12(고층),37.6669329820293,127.059164856551
서울특별시 노원구 상계동 652,상계주공11(고층),37.6668967573625,127.056039185663
서울특별시 동작구 상도동 407,현대(관악),37.4926684929192,126.958262815168
서울특별시 금천구 시흥동 209,현대(209),37.4540494899025,126.910662468935
서울특별시 은평구 불광동 248,라이프미성,37.6158621924384,126.928432696242
서울특별시 광진구 화양동 110-37,화양타워,37.5470142780625,127.071167720264
서울특별시 성동구 성수동1가 656-421,신장미,37.5429669900718,127.046134329304
서울특별시 노원구 공릉동 707,시영2단지(라이프)아파트,37.6303911083845,127.067036390357
서울특별시 구로구 신도림동 695,신도림 아르디에,37.5072696872106,126.887602012587
서울특별시 강북구 번동 410,수유역두산위브1,37.6356409689103,127.032077291344
서울특별시 관악구 신림동 1734,신림동부센트레빌,37.4729529742383,126.916061909122
서울특별시 마포구 신공덕동 171,kcc웰츠,37.5428481347733,126.952468627776
서울특별시 강서구 가양동 1485,가양6단지,37.5637580924465,126.85928943925
서울특별시 용산구 후암동 302,신주에지앙,37.5494241481195,126.980226131461
서울특별시 노원구 상계동 451,한신2차,37.6643661175181,127.067342798979
서울특별시 성북구 안암동3가 136-1,대광,37.5822774263709,127.024621772028
서울특별시 도봉구 창동 811,대동,37.6618510309108,127.044061582784
서울특별시 강북구 미아동 160-3,푸르지오시티,37.6342034297487,127.023773791961
서울특별시 노원구 상계동 1304,대망드림힐1,37.6760024569375,127.058194246873
서울특별시 강서구 화곡동 916-2,위하우스아파트,37.5297272258541,126.843412417006
서울특별시 은평구 응암동 88-8,응암아네스트,37.6005519701322,126.921519128693
서울특별시 강서구 마곡동 429,벽산,37.575642531739,126.836854083656
서울특별시 성북구 돈암동 636,이수브라운스톤돈암,37.5973870636459,127.019322962491
서울특별시 영등포구 영등포동8가 45-8,리안펠리체,37.5264634557176,126.90602724648
서울특별시 노원구 상계동 720,상계주공6(고층),37.6547035620655,127.066190974274
서울특별시 은평구 불광동 71-16,북한산대창센시티,37.6257025429828,126.929389312581
서울특별시 중랑구 신내동 657,신내9진흥,37.6108674372868,127.095651882252
서울특별시 중랑구 망우동 580-1,금호어울림(580-1),37.6027743133849,127.108648043621
서울특별시 동대문구 이문동 64,쌍용,37.6007507501532,127.068769452719
서울특별시 중랑구 신내동 650,신내6대주,37.6161503233743,127.091639657907
서울특별시 강동구 성내동 194,에스케이허브진,37.5352477607977,127.132663780085
서울특별시 강동구 명일동 335-7,해밀,37.5479981926001,127.144017738609
서울특별시 동작구 동작동 333,이수힐스테이트,37.4946359814369,126.981965983395
서울특별시 서대문구 홍제동 463,문화촌현대,37.5914267755131,126.949460877903
서울특별시 관악구 봉천동 869-6,서울대역마에스트로,37.4810791516623,126.950689194498
서울특별시 성북구 종암동 33-45,중앙드림빌,37.5930506347398,127.033597914424
서울특별시 동작구 상도동 431,래미안상도3차,37.5008627565642,126.954053195079
서울특별시 용산구 이태원동 728,주공1,37.5431278955359,126.98951451659
서울특별시 노원구 중계동 584-1,삼창타워주상프라자,37.6591119674807,127.073074956682
서울특별시 노원구 월계동 320-11,사슴3,37.6323964230017,127.059849039082
서울특별시 관악구 신림동 1639-51,푸리마타운,37.4833434025177,126.927477487881
서울특별시 은평구 불광동 641,북한산현대힐스테이트3차아파트,37.6182703657052,126.93418080291
서울특별시 영등포구 신길동 4950,래미안에스티움,37.5004196071802,126.911544544308
서울특별시 중랑구 신내동 654,진로,37.6151331460647,127.093770032768
서울특별시 노원구 월계동 13,삼호3,37.6238343591525,127.064778103315
서울특별시 구로구 고척동 296,대우,37.5034122853622,126.855220189635
서울특별시 마포구 상수동 398,래미안밤섬리베뉴 Ⅱ,37.5468678155672,126.926979191702
서울특별시 구로구 구로동 98,대림오페라타워,37.4951317858045,126.889409618774
서울특별시 서대문구 홍은동 456,두산,37.578896435345,126.931492692669
서울특별시 은평구 불광동 643,북한산 힐스테이트7차,37.616343199117,126.925757582129
서울특별시 노원구 상계동 626,상계주공14(고층),37.6698696701205,127.058738056584
서울특별시 금천구 가산동 769,두산,37.4761567725398,126.891289403751
서울특별시 광진구 광장동 570,상록타워아파트,37.5423063852949,127.101477509191
서울특별시 성북구 정릉동 1017,쌍용2,37.5993028279423,127.018273272468
서울특별시 양천구 신정동 976-3,성재세인트,37.5218335843113,126.855084035986
서울특별시 영등포구 대림동 687-1,성락,37.4996506745815,126.899262283735
서울특별시 도봉구 쌍문동 725,쌍문동삼성래미안,37.6468785281218,127.02881783318
서울특별시 노원구 공릉동 715,시영3차(라이프)아파트,37.628054057801,127.068573811877
서울특별시 송파구 마천동 21,송파건원여미지아파트,37.4999101173808,127.145627777884
서울특별시 마포구 망원동 465-32,광남캐스빌D,37.5609059225279,126.900282596132
서울특별시 강동구 둔촌동 90,청원파크빌,37.5317482684587,127.143385501176
서울특별시 금천구 독산동 1147,금천롯데캐슬 골드파크1차,37.4600596360114,126.893020585165
서울특별시 강서구 화곡동 1161,강서동도센트리움,37.5547233988145,126.852896809104
서울특별시 성북구 정릉동 239,정릉풍림아이원,37.616442424527,127.009121176859
서울특별시 구로구 오류동 341,한신플러스타운,37.4985684053782,126.840470737116
서울특별시 서대문구 천연동 145,천연뜨란채,37.5687909291458,126.958474382973
서울특별시 노원구 하계동 284,한신1,37.6363018106198,127.068350833898
서울특별시 도봉구 창동 815,창동2차현대,37.6612344756964,127.047127236353
서울특별시 강남구 논현동 261-8,현대넥서스 A동,37.5115859459644,127.036777112119
서울특별시 동대문구 장안동 382-14,성진위드빌,37.5698494679416,127.06864640026
서울특별시 동대문구 제기동 1213,어진재,37.5910088520518,127.037909706614
서울특별시 중랑구 묵동 13,신내,37.6160040943693,127.085516143782
서울특별시 강서구 염창동 254-2,이너스내안에,37.5506882790568,126.876481195282
서울특별시 관악구 봉천동 867-12,프라비다2,37.4796436603018,126.950464811358
서울특별시 동대문구 전농동 10,전농SK,37.5766590358858,127.061567688813
서울특별시 중랑구 묵동 245-64,우성,37.6067737700947,127.077369280232
서울특별시 노원구 상계동 1256,은빛2단지,37.6806663867465,127.053801434371
서울특별시 강동구 길동 457,청광플러스원큐브2차,37.5351085214737,127.13695638748
서울특별시 강남구 논현동 212-13,논현동월드메르디앙,37.5135247001319,127.034165335085
서울특별시 송파구 신천동 17-6,미성,37.5161588169493,127.106659247528
서울특별시 성동구 금호동1가 633,벽산,37.5545314695033,127.026186636459
서울특별시 강남구 삼성동 82-6,다우림하우스,37.5189527136139,127.061682456339
서울특별시 관악구 신림동 1714,삼성산주공(주공3단지),37.4613714617228,126.925454992929
서울특별시 양천구 신정동 329,목동신시가지14,37.5149990018814,126.871236888208
서울특별시 구로구 구로동 780-15,미성빌라트,37.4871489089164,126.889265803046
서울특별시 마포구 서교동 490,메세나폴리스,37.5515008030203,126.91395024016
서울특별시 동대문구 이문동 327-4,민족통일 MJ캠퍼스 외대2차,37.5951408056128,127.059689536381
서울특별시 은평구 구산동 355-90,벽산스카이파크,37.6141616688391,126.904951550303
서울특별시 구로구 고척동 57-9,산업인,37.5049748037089,126.866778856297
서울특별시 중구 황학동 787,한양I-Class,37.5671044946189,127.023295498547
서울특별시 서대문구 홍은동 186-1,홍은미성,37.5931079822992,126.934684199248
서울특별시 은평구 신사동 358,신성수정,37.5925615004272,126.906172127572
서울특별시 노원구 공릉동 81,태강아파트,37.6231608344831,127.081287369487
서울특별시 동작구 대방동 515,아데나339,37.5127039490229,126.928954792246
서울특별시 도봉구 창동 30,창동주공18단지,37.6473809825376,127.052637263268
서울특별시 도봉구 쌍문동 722,염광,37.6484989879998,127.026329281809
서울특별시 강동구 천호동 26-12,평대보민아파트,37.5489132759804,127.142582550526
서울특별시 성동구 하왕십리동 1066,텐즈힐아파트(1단지),37.5691641596929,127.02634785313
서울특별시 강동구 천호동 565,천호현대아이파크,37.5359422069464,127.133662259698
서울특별시 노원구 상계동 1275,청암1단지,37.6659561373976,127.080079674155
서울특별시 구로구 구로동 110,종인아네스트,37.5018943273646,126.888495471446
서울특별시 강남구 청담동 134-15,청담삼익아파트,37.5233191738916,127.059176603682
서울특별시 은평구 신사동 365,신사동한신휴플러스,37.5987361682017,126.906165846343
서울특별시 도봉구 쌍문동 143-52,영진,37.6505560068906,127.033498361453
서울특별시 은평구 진관동 6,은평뉴타운상림마을(현대아이파크B-4),37.646668707628,126.928443600221
서울특별시 노원구 공릉동 395-7,진명비베레,37.6253891901965,127.073688076095
서울특별시 노원구 상계동 173-1,벽산,37.6623030184626,127.073581746977
서울특별시 강서구 공항동 1374,공항동부센트레빌,37.5611118589711,126.808165329292
서울특별시 관악구 신림동 1735,관악산휴먼시아 2단지,37.4597417150822,126.920752798392
서울특별시 도봉구 창동 45,삼성래미안,37.6503916138943,127.047330927246
서울특별시 성동구 금호동2가 1217,래미안하이리버,37.5523702207152,127.024628226229
서울특별시 구로구 구로동 792-78,(792-78),37.4864768457786,126.888497811547
서울특별시 도봉구 방학동 720-18,방학동삼성래미안1,37.6676198504815,127.046817765572
서울특별시 구로구 개봉동 492,개봉푸르지오,37.5015678689641,126.847162335199
서울특별시 동대문구 용두동 112-8,한양아이클래스,37.5777282391894,127.031371717206
서울특별시 노원구 중계동 579,화인상가,37.6494069250537,127.08136593924
서울특별시 도봉구 도봉동 642,현대성우,37.6761801985232,127.047817506991
서울특별시 성북구 돈암동 609-1,한진(609-1),37.5944725333435,127.012706037821
서울특별시 양천구 신월동 341-1,길훈,37.5234956753563,126.831464966348
서울특별시 서초구 반포동 100-1,노블하우스,37.4960259426279,126.996667312384
서울특별시 동작구 사당동 105,신동아4,37.489824423368,126.977745172841
서울특별시 강서구 화곡동 1009-8,타워빌,37.5472398030067,126.834645998953
서울특별시 양천구 목동 709-2,성원2,37.5427806182974,126.863741092615
서울특별시 중랑구 망우동 461-12,산솔트윈,37.5955472746717,127.098282397706
서울특별시 노원구 중계동 364-12,주공6,37.6486635394573,127.077598436703
서울특별시 중구 순화동 215,바비엥3,37.5631059622005,126.969569549275
서울특별시 노원구 상계동 1063,상계현대3차,37.6719288518576,127.052648476813
서울특별시 성북구 상월곡동 101,동아에코빌,37.6087723133633,127.045612298275
서울특별시 중랑구 신내동 397,동성1,37.610185758581,127.096415262131
서울특별시 강서구 화곡동 474-1,미주,37.5374528418745,126.855196265871
서울특별시 광진구 광장동 148-4,워커힐푸르지오,37.5498262729836,127.108696641158
서울특별시 은평구 녹번동 29-106,월든힐스,37.6047262524156,126.932905335588
서울특별시 관악구 봉천동 30-8,관악태우미소가,37.4839483810756,126.955845466061
서울특별시 서대문구 홍제동 157-68,광산,37.5856089147184,126.9452798978
서울특별시 성동구 옥수동 528,옥수파크힐스101동~116동,37.5472989077685,127.01218936757
서울특별시 양천구 신정동 1307,경남아너스빌,37.517570779612,126.871277942016
서울특별시 영등포구 양평동3가 101,양평현대6차,37.53135642634,126.89379259265
서울특별시 서초구 서초동 1685-3,아크로비스타,37.4973504144781,127.013538045649
서울특별시 구로구 온수동 155,온수힐스테이트,37.4976017630545,126.820592862021
서울특별시 동작구 대방동 41,신한토탈,37.5121811853366,126.933119584129
서울특별시 강남구 역삼동 835-67,금호어울림,37.4923742270443,127.034771182974
서울특별시 구로구 구로동 745-57,(745-57),37.487120526152,126.885856440813
서울특별시 강서구 염창동 303,강변코아루,37.5533028215436,126.872940882263
서울특별시 양천구 신정동 1218-1,일진아이윌,37.5183168996847,126.848773356773
서울특별시 강동구 천호동 217-132,동아하이빌아파트,37.5446471437832,127.133881482323
서울특별시 강북구 미아동 1354,벽산라이브파크,37.6218232749574,127.012407457085
서울특별시 양천구 신월동 54-10,은하수,37.5389719476847,126.827451165598
서울특별시 은평구 증산동 173-1,디오반,37.5834678043616,126.908608962398
서울특별시 강동구 성내동 111-64,포레스(A동),37.5329188843313,127.122547156867
서울특별시 서초구 방배동 809-22,방배대우멤버스카운티,37.4921790673718,126.992268868864
서울특별시 양천구 목동 905-22,목동트윈빌,37.5321753616364,126.876743891714
서울특별시 서대문구 홍제동 307-9,홍제맨션,37.5876068764761,126.943391137382
서울특별시 은평구 갈현동 538,미미,37.619233848102,126.913963985976
서울특별시 강서구 화곡동 909-2,화곡대진,37.5278746114572,126.845620319137
서울특별시 노원구 중계동 34-5,현대(6차),37.6452921261057,127.082544741726
서울특별시 종로구 익선동 55,현대뜨레비앙,37.5751118972517,126.990057597088
서울특별시 도봉구 도봉동 657,한양수자인,37.6745440831023,127.047662295599
서울특별시 강남구 청담동 23,현대아파트,37.5218378508926,127.041357725173
서울특별시 용산구 원효로3가 124-1,금성,37.533887705911,126.957478191596
서울특별시 강서구 공항동 1371,해태,37.5635549411897,126.815248096942
서울특별시 관악구 신림동 1644,강남,126.9055295,37.4839388
서울특별시 강동구 길동 457-1,강동렘브란트,37.5350525464131,127.137286547919
서울특별시 강서구 화곡동 1071-19,강서뉴타워,37.5390663932795,126.835418976281
서울특별시 양천구 목동 131-45,리버하이츠,37.5440100700183,126.881393566417
서울특별시 송파구 방이동 89,올림픽선수기자촌2단지,37.5166909917264,127.137712375583
서울특별시 서초구 우면동 717,서초네이처힐3단지,37.4656521008404,127.027181197541
서울특별시 구로구 개봉동 471,삼호,37.4945679422391,126.857307896676
서울특별시 구로구 구로동 97-2,순영웰라이빌2차,37.4960795695469,126.891564274155
서울특별시 은평구 응암동 760,백련산힐스테이트2차,37.5892706101884,126.923090643465
서울특별시 성북구 정릉동 1020,정릉우성아파트 101~105동,37.600818638383,127.014498266503
서울특별시 서초구 반포동 18-1,래미안퍼스티지,37.5023902684594,126.995965286053
서울특별시 노원구 중계동 369,주공2,37.6574763373212,127.077434215909
서울특별시 광진구 자양동 810,자양힐101동,37.5400836898973,127.081760808235
서울특별시 성북구 정릉동 1018,태영,37.6061501548552,127.01592319515
서울특별시 강서구 방화동 862,한숲마을대림,37.5768121185005,126.817474137533
서울특별시 도봉구 방학동 705-17,퍼스티안,37.6673492277368,127.043924400911
서울특별시 강동구 암사동 414-2,롯데캐슬퍼스트,37.5551667468122,127.143838799591
서울특별시 은평구 불광동 635,북한산힐스테이트1차아파트,37.6128212718274,126.935473714353
서울특별시 강남구 일원동 731,한솔마을,37.4826291743574,127.076520309277
서울특별시 용산구 산천동 193,리버힐삼성,37.5344326622037,126.950182625895
서울특별시 노원구 하계동 274,청솔(시영7),37.6323091632046,127.071724912179
서울특별시 강서구 내발산동 753,마곡수명산파크4단지,37.5520478232459,126.822560908166
서울특별시 강동구 천호동 302-3,태천와이드빌,37.546370492489,127.131467928858
서울특별시 노원구 월계동 556,주공2,37.6289558723577,127.05665618256
서울특별시 도봉구 쌍문동 160,미라보,37.655100687047,127.031412400352
서울특별시 강서구 방화동 852,방화12도시개발공사,37.5710274870985,126.806399839179
서울특별시 은평구 갈현동 522-16,웰빙,37.6176851493915,126.910701738315
서울특별시 노원구 중계동 161-1,중앙하이츠,37.6600007420976,127.077655908293
서울특별시 양천구 신정동 972-2,경동미르웰,37.5218276144278,126.852517638229
서울특별시 강서구 화곡동 1150,화곡3차보람,37.5367809430406,126.857846743316
서울특별시 동대문구 장안동 586,U포그니 2차,37.5711667271187,127.068639119465
서울특별시 도봉구 쌍문동 158,한양7,37.6558809051642,127.034124384435
서울특별시 양천구 목동 627-2,행복자,37.5466452585704,126.866012987112
서울특별시 구로구 구로동 1256,구로현대,37.4900377520776,126.895432921379
서울특별시 강남구 역삼동 747,노블스위트,37.4961010962571,127.03731718179
서울특별시 노원구 상계동 1318,노원IPARK,37.6598474260427,127.068904053591
서울특별시 강남구 역삼동 783-3,갤러리하우스,37.4944275358755,127.043467062321
서울특별시 강서구 화곡동 361-1,대림,37.5340208453509,126.8375370868
서울특별시 마포구 중동 393,건영월드컵,37.5683106029062,126.911745945758
서울특별시 서대문구 북가좌동 481,DMC래미안e편한세상,37.5747334832097,126.907916083955
서울특별시 관악구 신림동 1730,신림푸르지오,37.4792384454661,126.909039951252
서울특별시 송파구 풍납동 401-1,쌍용,37.52741655661,127.118040521722
서울특별시 관악구 신림동 1715,우방,37.4884649259288,126.918643067851
서울특별시 구로구 구로동 104-9,성호메이플라워멤버스빌,37.4969048165442,126.891384859124
서울특별시 은평구 수색동 415-1,대림한숲,37.586899476029,126.89916689751
서울특별시 강동구 천호동 50-11,다성이즈빌(50-11),37.5426880115663,127.141229819623
서울특별시 강북구 수유동 50-20,태솔캡슬,37.6327843844827,127.021873570861
서울특별시 성북구 정릉동 1037,정릉꿈에그린,37.6018582085389,127.011110105709
서울특별시 서대문구 홍은동 22,유원,37.5971942301707,126.945084687797
서울특별시 강북구 미아동 797,미아1차래미안,37.6262840119185,127.018899634158
서울특별시 은평구 녹번동 176-22,유일아트리움,37.6023943315053,126.922224178203
서울특별시 강동구 길동 394-17,율전에버그린아파트,37.5368713993513,127.140802927409
서울특별시 중구 황학동 2523,황학아크로타워,37.5660419798503,127.021721835241
서울특별시 강서구 마곡동 741,마곡엠밸리8단지,37.5643663889963,126.819154429803
서울특별시 서대문구 홍제동 461,홍제삼성래미안,37.5781824961904,126.951950212766
서울특별시 서대문구 홍제동 82,홍제한양,37.5832772226944,126.947232533354
서울특별시 동작구 흑석동 336,흑석한강푸르지오,37.5040994188129,126.966284444741
서울특별시 성동구 마장동 818,현대,37.5702626286176,127.041996762487
서울특별시 강서구 내발산동 711-1,보람하이빌,37.5507146617389,126.832522909118
서울특별시 관악구 신림동 497-5,보라매해담채,37.488788840144,126.916706346787
서울특별시 성북구 정릉동 1021,대우,37.6174300420309,127.002991161254
서울특별시 중랑구 망우동 506-8,EG Soul Leader,37.5957067932724,127.093345706876
서울특별시 동대문구 장안동 380-1,공감대(380-1),37.5680329882019,127.067680447351
서울특별시 노원구 공릉동 106,공릉 해링턴플레이스,37.6273815936787,127.091621159803
서울특별시 은평구 구산동 226,구산그린빌,37.6051608009671,126.904298121593
서울특별시 마포구 공덕동 469,래미안공덕5차,37.5502187192036,126.953735814082
서울특별시 은평구 신사동 140-1,라이프미성,37.5900960178265,126.909507683456
서울특별시 관악구 신림동 1656,라이프미성,37.4827892255973,126.90291924339
서울특별시 노원구 상계동 1305,동양엔파트,37.6573543256891,127.064264260882
서울특별시 강북구 미아동 813,래미안트리베라1단지,37.6156943247238,127.021139026425
서울특별시 강남구 삼성동 16-2,삼성동힐스테이트 1단지,37.5165602922999,127.04718779295
서울특별시 용산구 이촌동 411,동아그린,37.5244879118315,126.957968161392
